D,E
21.657803,713.064904
23.425265,779.780823
20.650239,650.042610
22.524521,732.777110
20.980006,682.354733
23.032606,754.995069
22.820685,770.075234
21.534587,707.558437
20.562854,690.229574
22.246087,736.130891
22.960211,749.654545
21.966787,719.418397
22.071935,724.905630
20.472421,673.971024
22.507635,731.648423
21.989200,719.660366
20.232447,671.071793
21.888756,729.288182
21.874043,696.897331
21.707000,721.841220
22.804123,752.641226
22.359973,741.153613
21.356038,711.860015
22.670036,750.562693
20.941816,672.804672
22.550451,737.382944
21.321960,704.721422
21.853589,725.758535
21.046179,692.102268
21.593178,714.809784
21.758021,719.727398
22.125160,729.709377
22.686400,743.496386
21.856424,728.272548
21.822220,696.567214
21.789889,693.641123
21.938050,717.933470
21.006660,687.622793
22.242941,720.091779
22.646145,746.912199
22.737926,751.203708
21.316199,689.540694
20.665881,667.402200
22.051354,722.537102
22.085347,710.359325
22.628440,743.981446
21.801796,724.849136
22.275808,721.181087
20.823702,661.036793
22.802393,753.039049
22.004804,717.316823
20.825000,679.402377
22.327362,727.080158
21.674721,714.623412
22.395760,727.836749
22.099863,733.435656
20.792112,672.451654
22.053697,707.612854
21.859181,729.034542
21.306195,691.784548
22.273287,725.705068
21.803182,718.622420
21.900268,698.748815
20.802925,681.124287
22.948674,750.663438
21.563490,708.948944
20.932184,684.606381
21.962030,715.339757
20.953092,683.841583
23.119766,759.918718
22.356095,725.220362
23.794112,788.703208
22.896156,748.881558
21.381966,716.404870
21.181309,703.909017
22.567102,757.323766
22.803878,747.426281
20.659933,669.623365
22.145692,712.026911
23.404595,779.986529
21.530927,701.694957
21.646167,704.154894
20.978562,673.061114
21.625251,715.235021
21.277900,701.740487
21.936068,719.716107
22.045496,722.770677
22.079937,729.114080
21.557775,691.892053
21.795872,706.630849
22.038101,722.092194
20.624087,681.822688
21.103530,676.995515
23.067945,740.041752
21.043029,702.242999
21.017025,674.794847
22.287583,721.728747
21.547425,708.449921
21.051250,709.692872
20.860006,679.432043
22.225077,730.361487
22.074771,724.480364
21.086399,680.413208
22.303817,740.039370
21.743469,687.360643
20.743117,673.074344
23.198429,748.010807
20.960469,689.008934
21.010421,688.902309
22.248297,739.986158
20.813955,675.642094
20.315107,679.710419
21.950402,735.755299
21.959657,722.733209
22.939417,749.625720
22.111413,731.094359
21.882614,728.003295
22.438456,733.384310
21.153727,688.687909
22.152995,712.827040
21.217319,696.936057
20.308460,643.244975
22.246768,717.848202
20.926716,673.274079
22.425199,733.973603
20.974417,681.246352
21.824711,705.172433
22.544577,735.781810
20.731428,703.681073
21.950229,720.669824
21.771714,705.387272
21.806457,706.655784
21.342625,711.605760
21.838029,712.223745
22.357542,745.834453
22.860427,760.067520
21.710097,723.390658
19.751810,622.628768
22.376940,728.280516
21.766778,707.995907
22.402571,727.789868
23.436352,777.983875
22.260946,721.579581
21.843964,712.449624
21.490820,711.583918
23.160591,763.746735
19.255425,632.050651
20.957679,671.712274
22.620632,745.315848
22.067608,729.974666
22.535181,740.838455
22.857343,762.802892
22.009585,706.822377
21.330236,695.795048
21.670311,697.301607
21.673147,699.518250
22.449480,745.366726
20.912184,700.361627
20.423922,669.699137
22.392679,730.003699
21.803287,740.911071
22.345166,741.954368
21.284375,703.277140
22.516730,742.355885
22.073920,728.492780
22.674684,744.567507
22.451993,735.981637
21.870747,714.565988
21.123329,693.221543
21.832863,711.292164
22.277021,734.690082
21.578219,699.249474
20.983741,684.220485
23.199981,761.012095
22.250506,718.202750
21.935481,701.878607
20.791922,689.278469
21.855157,695.706930
22.561976,739.784598
22.392137,730.179533
22.993112,754.217822
21.768190,717.457062
22.335132,725.230332
23.183778,761.989971
21.081560,679.686238
21.558796,693.452370
22.314932,723.991591
20.985190,698.992582
22.553269,725.676306
21.521938,691.231783
21.585101,693.615148
22.655775,746.754617
23.043517,736.722443
22.068537,727.948662
21.675998,712.807143
22.442718,750.914627
21.690588,715.918670
21.006279,695.121828
20.744819,686.685350
22.466698,733.990633
21.959371,733.313391
22.635161,740.724205
21.311983,712.744058
21.337535,691.475419
22.817783,758.084342
21.462113,700.544008
21.020689,676.577230
20.666230,680.617919
21.599810,713.309533
22.276668,726.368251
20.857793,679.283245
21.648067,712.422334
21.969457,712.618380
21.693679,685.266043
21.444049,682.938142
21.655911,714.879239
21.727889,706.048387
21.665979,700.201750
21.645416,732.928862
22.672249,750.026400
20.939503,696.522370
20.979568,674.016936
21.070715,690.927561
22.414758,749.582380
21.558003,693.516403
23.406302,778.002434
21.299172,692.339203
22.292117,755.308272
21.450522,713.727425
21.899774,728.083217
21.677562,721.287673
20.245122,670.436054
21.983523,722.670637
22.791491,740.175034
20.602107,659.979554
22.838836,744.385874
21.181691,684.077218
20.963970,701.049311
21.819691,710.868343
20.928466,686.515841
21.901482,724.977414
22.078784,725.030247
21.792868,709.665695
21.257810,703.152942
21.312608,712.913096
21.597773,711.696635
21.081582,690.048077
21.651998,712.950433
22.057969,726.215905
22.203980,732.596153
21.755600,699.681476
22.280685,723.999865
22.365510,744.011795
22.912628,746.416531
20.442691,675.063511
20.640132,681.846312
21.457265,719.017596
21.859759,711.293817
21.572820,706.403835
22.200883,720.622057
21.566596,722.762623
22.278327,722.443877
21.634061,694.317909
23.215548,752.627917
21.953164,703.512129
21.788587,705.522301
22.248153,724.456749
21.753892,704.217799
21.322126,686.246874
22.025658,716.655509
21.313824,708.262571
20.836869,676.523614
22.878020,747.658870
22.075537,711.704384
21.100477,682.740190
20.969772,686.142130
21.173780,692.792410
22.396027,725.363008
21.960580,734.921958
21.380815,709.142010
21.659319,700.416379
22.663320,745.947255
22.308345,740.404968
21.409898,715.856760
21.269748,693.540219
20.833141,679.617204
22.222010,752.234059
22.409159,729.760757
22.779280,753.955007
20.958980,685.323797
22.446534,737.333560
22.372733,744.639258
21.070221,690.814142
22.439530,736.250479
22.520344,738.234782
19.903097,648.223342
22.082868,723.550193
22.133277,728.315518
20.849280,675.532544
21.263773,705.375378
22.499069,735.608647
21.587745,710.667592
22.778516,759.973857
22.076652,724.787987
21.272925,708.752015
23.196637,765.344267
22.027261,735.519030
20.141412,651.679700
20.982363,668.238400
21.737501,699.713733
22.322878,740.468865
22.040137,719.407579
21.385738,694.341556
22.117575,726.669077
20.856267,676.726143
21.451390,690.736470
23.780273,768.460256
22.200624,713.953801
21.600743,691.371003
22.216078,731.544407
21.889556,712.589408
21.234552,681.917163
22.221835,717.270748
21.299128,686.614914
21.175098,686.871272
22.204517,720.225039
21.160570,696.884873
22.022008,716.948526
22.171186,730.898929
22.197958,737.052702
22.580479,754.471219
21.824929,708.064538
22.223307,714.787105
22.316940,727.448942
21.793241,723.539004
22.216270,721.542552
21.999859,724.595688
21.868675,710.683010
21.107834,662.798537
21.664338,718.953961
21.610151,712.461053
20.949442,688.168954
22.713905,752.003157
22.719271,747.005469
22.421356,751.787961
21.322988,711.734848
20.979950,688.130510
20.986835,704.349769
22.689627,729.673503
22.251766,735.526623
21.427331,716.830424
21.335545,707.805795
20.763531,675.361255
20.821984,687.587422
22.689024,744.730520
21.161216,699.199691
22.134598,715.899315
20.732486,672.633434
21.705638,720.483818
22.046022,723.565715
21.688260,715.698930
21.688170,705.901896
21.579404,689.499810
21.400949,717.647874
22.571232,743.613718
22.393620,740.653806
22.209271,736.646932
21.800438,704.601203
22.583770,727.926734
21.362083,702.840097
22.256864,737.133026
21.637730,708.735353
21.983102,709.383867
22.207409,730.658948
21.355731,703.815672
22.465557,732.816991
22.232314,721.359972
21.254510,689.803517
22.083465,707.787655
23.012656,749.410123
21.715209,712.507296
20.960102,690.347386
21.596219,693.377976
20.898351,683.187541
20.998510,683.787448
22.439064,736.934229
21.637810,694.330883
20.785010,677.083716
21.921222,729.866665
21.283945,705.820754
22.078181,724.733450
22.239498,733.288350
22.090610,709.321257
21.806150,708.219286
21.813541,697.597126
23.363591,780.255336
22.385941,746.033608
21.786589,691.850782
21.419944,701.523208
21.104802,679.847329
21.185380,706.280038
22.413672,747.167121
22.506742,723.858275
20.266920,660.060063
20.619346,665.481051
20.945006,704.294519
21.890907,727.224601
20.934170,670.611725
22.094232,712.580585
21.009813,658.728815
22.068159,741.325627
22.697650,734.465015
20.673511,652.534348
22.395927,743.511809
22.606205,728.730382
22.333202,738.958950
22.485502,734.161360
21.730553,719.752057
23.414202,767.454867
20.775836,688.848666
22.420828,730.046669
22.458479,735.974094
22.021789,716.719495
21.964457,719.203600
22.793351,753.777314
22.063849,709.923450
21.696219,713.009348
21.581932,710.409623
22.124727,727.911729
21.075973,689.738365
20.973499,672.562599
22.164532,729.208635
21.360456,688.849674
22.381627,746.002900
22.687911,750.231437
21.684747,693.257896
22.730256,752.648280
23.524725,770.713128
22.528683,724.361011
21.503062,686.950606
21.912656,711.177092
23.145042,764.118819
22.437016,732.631046
21.442641,682.476019
22.883387,763.007845
21.967407,720.720397
22.314890,722.392487
21.875062,711.383799
22.830069,755.196765
21.514160,704.032496
21.486412,709.902929
20.875310,682.540738
21.500440,687.880323
21.695358,704.292275
22.970059,767.209246
20.881344,701.430222
21.779894,719.503116
20.115486,659.619803
21.496271,694.043014
21.902911,714.118100
23.432522,762.187980
22.533773,737.701588
21.367357,696.143595
21.524045,703.967395
20.149071,664.020273
22.902174,750.157789
22.628363,733.356769
20.998108,668.036645
21.940772,715.731141
22.990747,765.035349
21.480949,687.077341
19.958194,651.291367
20.145302,645.871419
21.563849,707.909239
21.812052,694.156127
21.993556,721.373731
20.382511,666.461604
22.192504,714.475458
21.214471,688.124644
22.736676,748.135009
22.735126,732.490010
22.252363,737.606878
22.461456,729.929104
20.757995,701.302084
22.228111,717.824424
22.063119,702.689867
21.466968,696.339607
22.693670,762.101434
21.751457,706.687302
22.596316,743.330240
22.583957,726.958354
23.367786,760.348651
21.742039,705.093832
21.792947,718.502988
20.384733,669.611027
21.845116,713.266115
22.573197,741.803202
20.792484,693.068019
22.460425,729.244646
21.249399,704.009153
22.010227,706.195023
21.083478,675.794388
21.021874,688.325606
21.711679,704.911513
22.766374,738.606954
21.663101,702.404587
19.701395,650.782091
21.682095,701.377191
22.718940,750.870281
21.533821,722.719770
22.910491,762.409333
22.485672,737.584284
22.149621,711.286129
20.969541,684.429905
22.267850,720.785272
22.528865,736.016088
22.079913,744.202772
21.408467,713.115877
20.813873,673.666498
20.663408,665.349020
22.188473,732.190378
22.237169,717.379311
21.815282,711.379134
20.988656,700.035491
21.607658,714.105471
21.133008,696.474808
20.595003,660.681350
21.818990,707.931563
20.955243,681.112106
22.760017,722.832747
21.657695,695.415140
21.890289,713.473270
21.658872,700.883818
23.094705,743.994162
21.968060,711.874721
20.660970,682.083697
21.626877,714.361150
22.557473,740.560458
21.810647,696.123056
21.627927,694.974516
20.447534,668.299328
21.038007,687.729672
21.508272,700.209724
20.244293,651.899578
21.114585,693.416702
21.935886,712.187320
21.790322,712.273117
20.800013,681.856300
21.481694,714.304840
23.238424,752.429637
22.425944,734.775421
22.202999,746.548204
21.768926,733.964691
22.023850,722.298078
21.639546,713.575614
21.999024,717.313954
22.176799,733.248049
21.571617,722.353935
21.081569,694.498365
20.934336,687.159704
21.825961,722.078419
21.867182,710.487291
20.885996,688.273177
22.287782,741.944431
21.621722,708.210639
22.607934,741.935280
22.830625,736.712622
20.104701,662.947232
22.643481,750.589473
21.610524,712.947997
22.295121,721.469799
22.355895,744.481403
22.336847,724.921421
20.672780,682.942934
21.705611,704.497549
21.905128,743.095085
22.202500,733.670100
21.372979,698.353508
22.335714,727.737361
22.628474,740.886799
21.156839,698.716549
21.625591,696.135674
21.298680,688.699765
20.152832,664.029762
22.048894,710.152109
19.884721,649.669623
21.460411,700.936495
20.668660,669.576736
21.924980,714.404314
21.236578,701.169856
22.593732,742.322680
21.101350,691.536446
22.469197,737.514034
22.058009,723.266215
22.977588,767.183355
21.665610,702.462640
22.043276,736.448765
22.435649,751.001704
22.402067,748.258801
21.494646,688.530546
22.526110,736.612119
22.818585,753.321338
21.831426,696.282913
22.088048,743.691269
21.563028,693.356592
23.236402,755.504122
20.599890,677.142974
20.809303,673.400845
20.652531,679.591320
21.892103,717.059268
21.921205,730.662817
22.569660,744.325592
21.463213,704.430907
22.131813,730.007210
22.107500,709.975050
22.273139,738.190631
22.593307,742.005585
22.523746,726.355648
22.075205,720.172560
20.587108,663.240532
21.991016,721.702192
21.796691,736.936162
21.077249,707.302885
21.788497,705.841111
21.282731,702.582879
21.524606,708.291899
20.858248,698.694953
22.397602,742.198439
22.518594,732.547911
22.146914,724.373403
21.793393,723.471772
22.971286,750.618159
21.526188,708.912741
20.737799,685.447550
21.743772,718.284083
22.207369,739.273635
21.840411,723.970011
22.369068,727.992221
21.548852,710.853778
22.619040,763.188663
21.752126,720.104771
22.829552,744.783063
22.197963,697.299585
21.976142,716.205411
23.162522,765.840037
21.131017,698.943479
21.974883,714.173745
20.928453,682.218203
20.289482,659.644965
22.042135,718.597181
22.133116,727.288439
21.685394,717.406365
21.743395,718.373023
21.245488,692.466327
22.177663,733.300891
22.725147,746.747249
21.294097,690.473850
22.763436,738.913502
21.661790,704.154889
23.077168,754.051667
22.955555,748.528719
21.775976,703.864065
22.062584,723.551024
23.018852,754.569869
21.315591,693.568370
21.696972,721.755170
23.224789,756.332269
21.360122,694.637588
20.477021,654.325552
22.839292,743.891258
23.028315,773.173451
20.519394,674.647310
22.260283,734.126750
22.387754,731.192713
20.613450,682.876090
22.306777,736.409247
22.265961,734.468632
22.804383,744.152188
20.188643,657.795918
19.984841,670.840719
21.774417,709.351248
21.871391,714.790518
20.567579,681.653909
22.560066,740.787475
21.774405,718.341694
23.070033,742.923271
23.129020,757.291442
21.606809,714.401096
22.085099,723.084704
22.948149,747.595296
22.000114,704.788476
20.892846,678.903244
21.221130,689.045779
20.724106,683.201550
21.543911,704.504395
22.530254,744.063988
21.713004,734.139647
22.130110,741.214243
21.683750,716.098682
22.257642,735.302568
21.542649,721.631797
22.670448,743.038544
22.129052,729.829462
20.918610,681.236565
22.362402,721.553221
21.619183,727.864098
21.805068,692.432173
22.183832,731.379321
21.040796,693.867009
22.393004,710.675625
22.441719,751.216600
21.747293,707.809122
22.310020,741.408275
22.237991,735.175011
22.423375,745.593630
21.468722,700.058548
22.089001,708.142688
21.608364,710.523799
21.065535,694.550311
22.395302,728.439141
21.308231,687.510180
21.755210,703.640581
23.103487,761.122997
22.479240,735.717946
21.910407,729.973370
22.683008,762.465155
22.436633,730.770134
20.901948,685.379857
21.015364,686.010966
23.153767,761.332587
22.227926,736.757162
21.922647,719.470927
22.012655,721.535536
21.868268,709.451432
21.708733,717.584629
21.278239,702.309357
21.691815,701.678790
22.543675,751.382611
20.672592,668.481849
22.252708,738.339165
22.439688,713.725408
22.331993,726.450416
22.136838,716.646667
23.124029,762.259355
22.676623,748.768383
21.147235,683.930284
21.645425,713.612250
19.844081,644.858899
22.940479,781.336679
21.904697,714.539405
22.421072,752.730233
22.492283,750.189473
21.886745,731.076660
21.188908,700.497009
21.835704,711.714904
20.188007,652.519179
21.959806,714.198228
21.540158,712.634719
22.483438,738.583062
21.232993,702.967282
21.894695,713.464123
21.566995,711.225080
21.292946,694.422350
21.880906,715.361252
21.530675,687.302729
22.156012,728.309247
21.394583,704.465231
20.624346,662.090334
22.116557,710.106557
21.424707,713.620282
20.411190,664.764597
20.659203,668.865347
21.802236,709.192275
20.379208,681.527745
21.350412,693.707072
20.793486,689.332057
21.556352,707.443787
21.738698,707.941425
21.658509,714.978102
22.789969,740.023344
22.649827,748.711902
22.022967,738.115425
21.466287,716.683889
21.122285,684.653321
21.723196,716.325084
21.197283,683.694768
20.412460,672.525728
21.461189,701.084337
22.657730,743.117848
22.968417,752.992708
22.620727,758.771571
23.493341,768.810151
22.121319,730.965287
23.367001,759.879479
22.536319,743.316144
21.254874,720.747224
20.542997,677.227938
21.437493,701.353715
20.670960,666.479230
21.039008,688.639220
21.886268,727.812113
21.875662,714.518551
23.198563,766.024464
20.593592,682.679033
22.706696,745.142412
22.027886,719.393050
20.643142,677.963862
20.228966,670.299460
21.771876,708.479637
22.552106,739.954238
20.545307,682.046859
22.318390,725.164421
22.008335,718.604328
21.365976,681.375790
22.224601,721.927704
22.539086,753.022074
21.431844,697.246851
22.647377,763.012418
22.998067,747.632031
21.240745,702.322763
21.962556,701.344413
21.378669,691.778101
21.818413,726.938960
22.588182,754.310134
21.756524,703.252138
22.115602,741.774704
21.192345,682.864568
21.165886,699.861535
21.477969,684.887560
20.440418,658.629252
21.951051,716.210410
22.747567,752.795553
21.706847,714.348898
21.914022,726.203805
21.718365,714.553664
20.992941,689.459396
21.644974,695.479536
22.048941,722.864218
21.217156,673.028332
21.828429,713.253585
21.616571,711.226505
21.583073,723.246108
22.418581,748.181437
22.656076,745.551289
22.895530,760.860973
21.930836,719.815532
21.717518,717.008728
23.480789,772.764125
22.599644,744.321387
22.355355,726.860227
21.364348,695.103912
21.972314,722.110748
21.285991,703.528406
21.902627,711.186591
21.311768,704.591388
21.541475,702.657625
21.783807,723.325826
22.002160,720.642452
21.326555,695.671231
21.694257,707.252627
21.723663,718.322322
20.996165,691.998710
22.355950,724.580066
22.275343,734.652405
22.027658,722.274052
21.626883,695.427368
20.874165,691.013615
20.342078,660.931987
21.674543,715.900768
21.260519,686.848465
21.065711,694.589757
21.120163,694.115384
22.507794,736.900736
21.886993,708.397039
22.231181,718.270765
22.849066,757.235004
23.144891,768.997382
22.438208,735.347669
23.246202,767.309969
23.075347,760.797911
21.492280,703.357174
22.386464,727.339878
22.407200,729.120993
20.549341,678.105665
21.845334,727.781067
22.512823,749.048803
22.783673,738.680040
22.540264,758.625712
21.610841,692.776369
21.639945,713.666492
22.639047,740.256978
22.082273,708.165774
21.228002,684.116205
21.031439,676.166440
21.521074,708.006532
22.373002,727.318398
22.435991,746.112901
21.046284,674.792720
22.521846,736.126804
21.867102,709.588662
22.551492,722.620827
21.641274,717.559334
20.450109,658.835272
20.755518,675.038768
22.318256,714.839420
22.220606,720.279775
21.941852,716.799162
19.410399,614.909937
19.822927,628.117391
21.831115,723.592173
21.621582,680.495434
21.739953,715.591340
22.121723,710.276792
22.089815,723.444378
21.086728,694.253811
22.585363,744.110935
21.916226,726.623988
22.778181,755.329814
22.090045,712.482417
21.407786,713.181064
21.428793,702.270567
20.343811,664.865578
20.847283,677.882869
21.445937,702.460719
22.961663,764.038717
21.271330,691.668619
22.128698,726.379971
23.480850,786.003152
21.409131,715.788323
20.983934,668.262659
20.954636,681.439717
22.553215,739.169083
22.884789,743.574634
21.106500,697.015549
22.364328,745.002260
18.937955,605.948771
21.423096,686.365995
21.740994,703.175926
21.108514,680.652220
22.566798,742.521269
23.655371,760.331612
22.289324,724.705075
22.352473,743.584617
21.063206,694.033156
22.408630,731.303223
22.180566,732.267755
22.125501,730.674056
22.407825,742.230268
21.739557,720.014520
21.200988,686.061698
21.366424,698.466762
21.223998,701.390459
21.800777,727.560054
21.494764,703.383386
21.599229,728.844559
21.476610,707.227522
21.820689,727.806793
22.242327,720.724710
21.653202,712.180917
21.622475,715.767595
23.067462,749.029110
20.948774,714.594729
22.916968,761.816390
21.376135,684.493526
22.644903,741.714187
21.179805,698.926701
21.149976,694.444360
21.268009,698.361866
21.730020,721.202920
22.018526,721.288212
21.245575,706.204173
20.170022,668.851731
20.753541,666.961744
22.015860,722.748020
22.118956,713.032320
22.165941,731.493967
22.661117,761.255038
22.042882,711.402491
21.370503,697.516559
22.184241,731.793395
22.098108,725.671102
22.368572,744.946312
21.845861,712.630221
22.230628,721.222887
22.173995,732.020337
22.641868,727.190150
21.321636,691.804503
20.801896,669.944680
21.080592,691.434590
22.378723,741.909576
22.060300,727.530151
22.794310,752.396405
21.829893,695.087762
21.725164,719.171503
21.937659,713.571129
22.389158,749.068399
21.459433,699.062926
21.625609,716.542637
21.624896,733.185966
22.231028,731.384746
22.776047,741.456919
20.845348,661.861539
21.835193,731.065868
21.159567,678.819301
19.999164,654.450355
21.426827,710.211032
20.675481,686.715020
21.500460,702.361761
21.187802,699.107350
20.998471,706.194990
21.569974,698.871422
20.780348,658.387219
21.167194,701.050799
20.738560,691.071042
21.528563,703.773554
21.095208,680.815308
21.947603,715.874784
23.098917,740.413586
21.657176,728.455366
22.858802,748.703865
22.403436,733.190302
22.103240,716.088630
21.059490,691.543495
21.816960,726.595929
22.069102,738.044729
22.454782,750.921212
21.749984,707.826517
22.542609,735.351372
21.568073,708.435939
23.591913,762.009654
22.904121,750.229085
22.283221,742.022270
20.986037,668.321376
21.309947,709.179026
22.109484,709.347186
20.683867,663.109310
21.417177,702.819430
22.113770,710.567641
21.305911,691.880251
20.568368,676.749948
20.413732,669.126498
22.262662,719.476863
21.224629,699.626160
21.717466,703.178916
21.469177,715.637127
19.631467,650.996791
23.237738,766.829763
20.946982,696.124158
21.290992,695.435725
21.546395,718.861378
22.490925,717.215146
21.194369,702.295468
21.782204,709.605959
20.580654,678.393620
21.434529,722.084475
22.510661,736.305081
21.008748,699.947439
22.145364,714.651657
22.628952,725.954133
22.411753,730.747714
22.396593,744.912783
21.306664,692.320642
19.962065,654.197725
22.453740,745.704427
20.963910,682.627078
19.668278,636.352535
22.706561,733.401676
21.883498,714.269916
23.019558,749.765513
20.955556,674.534228
20.591518,663.995011
21.715868,732.422401
21.609521,729.946739
22.825427,756.916678
22.975580,749.617194
21.949970,715.404049
23.100189,757.804682
20.629391,670.178578
22.754621,750.632143
21.642557,696.820385
21.313333,677.924010
21.218759,719.139371
21.564742,704.123353
21.619632,725.207722
21.199588,694.914647
22.710206,751.387529
21.617336,714.986372
21.826481,708.091461
23.147970,764.660694
22.044380,705.708262
20.590954,659.797046
22.712083,749.815235
22.612559,725.623361
21.718904,705.804778
22.473090,750.078899
22.668701,765.468476
21.081768,692.804405
21.738939,728.057364
21.896674,717.183176
21.841030,729.334780
22.549882,757.593057
21.452463,703.836175
22.933906,749.026733
22.196369,710.883321
21.902085,732.646202
20.286153,659.126386
22.083398,730.121673
21.333918,709.122618
21.940409,719.839753
21.538958,708.468311
22.290059,724.157429
21.915324,711.413971
20.846306,694.441153
21.706721,699.122710
21.885178,711.129890
21.322299,696.191427
20.614641,659.039814
22.676292,753.785950
22.576264,723.692426
22.312391,723.471886
22.409880,735.909654
20.552200,676.757745
22.028674,722.639209
22.618114,731.315553
21.755881,736.598423
23.210331,749.668085
23.106758,760.008737
21.165537,703.949371
21.160202,697.014951
21.657183,715.696919
21.772363,705.310306
22.130730,728.134344
20.507255,666.683964
21.336423,704.947323
21.120024,682.492844
21.411107,716.199333
20.451664,672.593388
21.880342,725.655977
22.479656,720.533772
21.289505,706.760043
22.461274,731.828730
22.097867,728.477921
21.453723,705.009141
22.341934,743.548095
22.482533,736.887267
21.403691,718.954863
21.544227,704.613932
22.118385,730.938486
22.143915,729.929087
22.976757,755.194653
21.263412,692.001269
20.445722,670.693571
20.965834,682.405232
22.316253,741.769625
21.684945,716.985372
21.477564,702.410977
23.146267,774.063898
22.185035,732.793776
21.891039,711.887812
21.485475,690.036006
21.400930,695.110493
22.502487,718.709100
22.157115,727.948301
22.184323,719.169421
22.750524,736.573851
21.263170,690.050485
20.442823,653.891403
21.259083,703.901983
21.742360,701.359786
22.407370,732.535116
21.472160,709.421790
22.096301,722.545226
22.818109,741.400518
19.754393,653.566525
22.139997,730.624825
22.544892,739.439123
22.456377,734.598068
20.794427,664.011424
20.821719,676.294919
21.915012,711.698182
20.690737,684.358738
20.348111,678.863904
21.037592,688.762589
23.443718,764.124921
21.564846,707.562266
22.667083,747.172914
21.003361,704.661762
22.196906,719.246523
22.796469,739.663948
21.536987,724.955702
21.360263,711.389355
22.296017,721.725489
22.642623,747.664875
22.886200,745.575953
20.927561,680.084727
22.221228,730.803867
21.834224,729.541469
21.732855,719.845348
20.701077,670.885468
22.341957,716.396598
22.451530,735.142064
21.989167,719.753925
21.499616,716.487326
22.756753,737.422402
21.076447,700.202728
21.381405,678.080114
20.558038,663.291636
20.597992,658.465896
21.473965,720.900322
21.739603,701.885298
21.224174,689.014428
22.307476,724.406393
21.260219,689.449933
22.337595,740.166726
21.944616,719.883624
22.527190,738.730175
22.940212,752.544774
22.430416,716.200348
20.067682,642.746782
20.849802,707.951727
21.392340,697.093160
20.871136,659.159898
21.709221,718.574100
21.444291,702.400396
21.823609,730.359171
21.588666,690.759850
22.090815,731.128756
23.759334,765.780826
21.959958,721.899281
22.132791,729.005473
21.902431,714.688010
20.955240,686.255891
22.458828,733.638553
21.135666,698.934333
22.008989,719.499711
21.398219,693.260713
20.918962,685.467860
22.233832,722.034895
21.018443,687.464000
22.500502,736.885776
23.027407,759.654178
20.568880,681.265999
21.496190,702.814347
22.010047,706.383730
21.103945,703.648283
20.965245,701.728804
22.542106,739.315200
22.113196,709.769869
23.033111,755.648981
21.230100,703.588433
21.143643,694.434682
22.439085,750.708052
20.078887,653.099113
20.445080,666.438416
21.920715,732.482318
20.903309,676.769001
21.198613,701.891123
21.993885,727.661846
21.241673,690.597931
19.342667,612.100149
21.770666,704.795716
21.988696,715.456485
21.726551,733.621435
21.621279,725.214802
22.306626,736.321521
22.309080,744.847256
22.079679,712.867971
22.380000,733.462987
21.593059,694.693114
22.109212,728.505701
20.707232,658.914786
22.333746,711.045250
21.299803,691.107101
21.609993,698.807005
21.772542,706.511379
21.406232,685.319577
22.183826,726.743365
22.328625,741.743470
22.766309,736.525612
21.810904,694.193376
21.016776,686.511479
23.100384,760.426994
21.205070,687.362054
21.039970,691.966357
21.535548,691.596133
21.505573,724.075320
22.315837,740.344406
21.976223,734.346772
22.931116,752.684761
21.009379,678.572814
22.710492,750.789165
22.633781,747.437096
21.132524,693.526279
21.608109,695.699287
19.836976,649.672402
21.124710,679.153948
21.222197,685.883196
22.038289,721.219480
21.390309,700.081782
22.575820,728.597074
22.425655,730.883608
21.678860,696.502026
22.228775,735.898771
20.797876,709.733175
22.043194,723.838760
22.484060,735.825085
21.486923,707.801206
20.679415,687.084080
21.626894,696.047067
22.470498,730.917450
21.540880,692.901979
20.501451,673.042217
21.457194,687.671801
21.774114,720.504750
22.413396,726.889550
23.428090,761.214668
22.705344,730.463346
22.429828,731.906560
21.256676,690.897549
21.273188,701.493448
20.700766,653.497382
22.101509,727.390053
21.143495,693.443193
21.805681,722.927717
20.212920,654.494136
22.337567,723.777539
21.739171,697.265050
22.441043,736.343375
23.091723,758.841342
20.965270,691.864174
21.516137,707.785329
20.774297,692.159230
21.249935,708.517056
21.116384,673.102040
21.771710,721.353086
21.636246,711.230676
21.301007,702.415634
22.276300,720.499261
21.435735,684.776512
22.722860,764.220877
22.291120,739.827104
21.402015,696.131382
22.481770,732.605897
22.026055,739.202118
21.872001,697.234974
20.123747,652.911293
20.566977,674.205098
20.992005,705.753825
21.550133,711.056898
22.000330,720.328429
22.076119,710.848197
22.327766,742.558485
21.323796,713.250421
21.215766,686.392566
22.688928,730.855808
21.911557,711.278722
21.498537,722.412047
22.412116,748.166938
21.487421,724.605866
20.715733,687.508337
21.621430,714.357559
21.978720,735.229131
22.360701,747.539700
21.981883,726.135461
21.547790,709.227715
22.803324,752.331679
21.615884,731.970079
22.745652,734.129416
21.283285,708.969549
23.131007,744.251314
22.103052,730.666721
22.172415,715.028023
22.896908,741.765059
22.304697,756.233593
22.414495,731.568899
20.723766,683.145909
20.818286,692.933902
22.065475,736.809081
22.720985,751.286908
21.515487,705.964171
22.161071,728.604234
21.084887,696.705330
22.160010,735.904244
22.730129,735.312037
22.980123,750.709103
22.048024,712.189085
21.174157,685.845581
22.817931,754.771187
21.930761,733.767551
21.177773,698.047721
21.969997,725.939848
23.392156,760.635783
23.038313,741.174061
20.905888,699.538410
20.999871,690.202156
21.383946,696.432670
22.292824,720.103926
22.802971,758.753049
21.831486,712.137275
